direction,opcode,size,entry_addr,handler_addr,handler_name,handler_source,name,name_src
SERVER,166,12,0x01453d00,0x000efc60,jag::PacketHandlers::VorbisSoundGroup,BINDER,VORBIS_SOUND_GROUP,KNOWN
SERVER,167,5,0x0146fba0,0x00196840,FUN_00196840,BINDER,UNKNOWN_167,NONE
SERVER,168,21,0x01471820,0x000f1c50,jag::PacketHandlers::MapProjanimHalfsq,BINDER,MAP_PROJANIM_HALFSQ,KNOWN
SERVER,169,5,0x01471260,0x000eca30,jag::PacketHandlers::LocPrefetch,BINDER,LOC_PREFETCH,KNOWN
SERVER,170,4,0x01453cc0,0x001e21a0,FUN_001e21a0,BINDER,UNKNOWN_170,NONE
SERVER,171,2,0x01470920,0x000fa1d0,FUN_000fa1d0,BINDER,UNKNOWN_171,NONE
SERVER,172,-2,0x01453c80,0x00194240,jag::PacketHandlers::WorldlistFetchReply,BINDER,WORLDLIST_FETCH_REPLY,KNOWN
SERVER,173,11,0x014717a0,0x0016b2e0,jag::PacketHandlers::MapAnim,BINDER,MAP_ANIM,KNOWN
SERVER,174,-2,0x01453c40,0x000ea660,FUN_000ea660,BINDER,UNKNOWN_174,NONE
SERVER,175,-2,0x01453c00,0x001bd430,jag::packethandlers::PlayerInfo::PLAYER_INFO_DECODE_2,BINDER,UNKNOWN_175,NONE
SERVER,176,-1,0x01453bc0,0x0013a970,jag::PacketHandlers::Unnamed1,BINDER,UNNAMED_1,KNOWN
SERVER,177,-2,0x01453b80,0x000ea670,FUN_000ea670,BINDER,UNKNOWN_177,NONE
SERVER,178,1,0x01453b40,0x00175e80,jag::PacketHandlers::CreateAccountReply,BINDER,CREATE_ACCOUNT_REPLY,KNOWN
SERVER,179,5,0x01470ae0,0x0011d040,FUN_0011d040,BINDER,UNKNOWN_179,NONE
SERVER,180,0,0x01453b00,0x000f22e0,jag::PacketHandlers::ServerTickEnd,BINDER,SERVER_TICK_END,KNOWN
SERVER,181,-2,0x01453ac0,0x0017db90,jag::PacketHandlers::NpcSaySpecific,BINDER,NPC_SAY_SPECIFIC,KNOWN
SERVER,182,-1,0x014711e0,0x0012a040,jag::PacketHandlers::TextCoord,BINDER,TEXT_COORD,KNOWN
SERVER,183,14,0x01471060,0x0016ae50,jag::PacketHandlers::MapAnimAlt,BINDER,MAP_ANIM_ALT,KNOWN
SERVER,184,6,0x01470a60,0x00116ff0,FUN_00116ff0,BINDER,UNKNOWN_184,NONE
SERVER,185,14,0x0146fd20,0x00186ea0,jag::PacketHandlers::IfSetobjectLong,BINDER,IF_SETOBJECT_LONG,KNOWN
SERVER,186,8,0x014713a0,0x000f3080,jag::PacketHandlers::ObjCountBig,BINDER,UNKNOWN_186,NONE
SERVER,187,1,0x01453a80,0x00175b80,FUN_00175b80,BINDER,UNKNOWN_187,NONE
SERVER,188,-1,0x014707a0,0x00141810,FUN_00141810,BINDER,UNKNOWN_188,NONE
SERVER,189,-2,0x01470b60,0x0011d150,jag::PacketHandlers::TelemetryGridFull,BINDER,TELEMETRY_GRID_FULL,KNOWN
SERVER,190,-2,0x01470b20,0x000edce0,jag::PacketHandlers::TelemetryGridValuesDelta,BINDER,TELEMETRY_GRID_VALUES_DELTA,KNOWN
SERVER,191,5,0x01453a40,0x001e4750,FUN_001e4750,BINDER,UNKNOWN_191,NONE
SERVER,192,1,0x01470aa0,0x000ed9e0,FUN_000ed9e0,BINDER,UNKNOWN_192,NONE
SERVER,193,-2,0x01453a00,0x00117380,jag::PacketHandlers::PlayerGroupVarps,BINDER,PLAYER_GROUP_VARPS,KNOWN
SERVER,194,4,0x014539c0,0x001416f0,FUN_001416f0,BINDER,UNKNOWN_194,NONE
SERVER,195,2,0x01453980,0x000f00a0,jag::PacketHandlers::VorbisSoundGroupStop,BINDER,VORBIS_SOUND_GROUP_STOP,KNOWN
SERVER,196,-1,0x01453940,0x00147d90,jag::PacketHandlers::MessagePlayerGroup,BINDER,MESSAGE_PLAYER_GROUP,KNOWN
SERVER,197,10,0x01470de0,0x0011e200,FUN_0011e200,BINDER,UNKNOWN_197,NONE
SERVER,198,-2,0x014705e0,0x00159f20,FUN_00159f20,BINDER,UNKNOWN_198,NONE
SERVER,199,3,0x014708e0,0x000f9ee0,FUN_000f9ee0,BINDER,UNKNOWN_199,NONE
SERVER,200,0,0x01470ca0,0x000f3e80,jag::PacketHandlers::StoreServerpermVarcsAck,BINDER,STORE_SERVERPERM_VARCS_ACK,KNOWN
SERVER,201,1,0x014705a0,0x000edfd0,jag::PacketHandlers::ClearPlayerSnapshot,BINDER,CLEAR_PLAYER_SNAPSHOT,KNOWN
SERVER,202,7,0x01471420,0x000f3510,jag::PacketHandlers::ObjCount,BINDER,OBJ_COUNT,KNOWN
SERVER,203,17,0x01453900,0x000f25c0,jag::PacketHandlers::PlayerAnimSpecific,BINDER,PLAYER_ANIM_SPECIFIC,KNOWN
SERVER,204,1,0x01470620,0x000ee370,jag::PacketHandlers::ReduceNpcAttackPriority,BINDER,REDUCE_NPC_ATTACK_PRIORITY,KNOWN
SERVER,205,9,0x0146fbe0,0x001968d0,FUN_001968d0,BINDER,UNKNOWN_205,NONE
SERVER,206,6,0x014538c0,0x000f0600,jag::PacketHandlers::SoundMixbussAdd,BINDER,SOUND_MIXBUSS_ADD,KNOWN
SERVER,207,3,0x01453880,0x001e1c50,FUN_001e1c50,BINDER,UNKNOWN_207,NONE
SERVER,208,0,0x01453840,0x001b7d40,jag::PacketHandlers::Js5Reload,BINDER,JS5_RELOAD,KNOWN
SERVER,209,2,0x01470a20,0x00116e00,FUN_00116e00,BINDER,UNKNOWN_209,NONE
SERVER,210,4,0x01453800,0x0011dd50,FUN_0011dd50,BINDER,UNKNOWN_210,NONE
SERVER,211,8,0x014714a0,0x00116310,jag::PacketHandlers::ObjRevealBig,BINDER,UNKNOWN_211,NONE
SERVER,212,3,0x014537c0,0x001e26e0,FUN_001e26e0,BINDER,UNKNOWN_212,NONE
SERVER,213,9,0x01453780,0x001ddc90,FUN_001ddc90,BINDER,UNKNOWN_213,NONE
SERVER,214,-1,0x01453740,0x00147780,jag::PacketHandlers::MessageQuickchatPlayerGroup,BINDER,MESSAGE_QUICKCHAT_PLAYER_GROUP,KNOWN
SERVER,215,28,0x01471160,0x000f18e0,jag::PacketHandlers::MapProjanimAlt,BINDER,MAP_PROJANIM_ALT,KNOWN
SERVER,216,1,0x01470660,0x000ee3e0,FUN_000ee3e0,BINDER,UNKNOWN_216,NONE
SERVER,217,6,0x01453700,0x000f04f0,jag::PacketHandlers::SoundMixbussSetlevel,BINDER,SOUND_MIXBUSS_SETLEVEL,KNOWN
SERVER,218,3,0x014536c0,0x001e16c0,FUN_001e16c0,BINDER,UNKNOWN_218,NONE
SERVER,219,2,0x01453680,0x000ead00,jag::PacketHandlers::VorbisPreloadSoundGroup,BINDER,VORBIS_PRELOAD_SOUND_GROUP,KNOWN
SERVER,220,6,0x01470960,0x000fa300,FUN_000fa300,BINDER,UNKNOWN_220,NONE
SERVER,221,2,0x0146faa0,0x00186be0,jag::PacketHandlers::Cutscene2dPlay,BINDER,CUTSCENE2D_PLAY,KNOWN
SERVER,222,-2,0x01453640,0x001e0480,jag::PacketHandlers::DbfilterDebug,BINDER,DBFILTER_DEBUG,KNOWN
SERVER,223,3,0x014709a0,0x00116d50,FUN_00116d50,BINDER,UNKNOWN_223,NONE
SERVER,224,3,0x014709e0,0x000ed8d0,FUN_000ed8d0,BINDER,UNKNOWN_224,NONE
SERVER,225,0,0x014704a0,0x000f7f00,FUN_000f7f00,BINDER,UNKNOWN_225,NONE
SERVER,226,-2,0x01453600,0x00199aa0,FUN_00199aa0,BINDER,UNKNOWN_226,NONE
SERVER,227,0,0x014535c0,0x001c2870,jag::PacketHandlers::MiscNew945,BINDER,MISC_NEW_945,KNOWN
SERVER,228,0,0x01453580,0x000f0060,FUN_000f0060,BINDER,UNKNOWN_228,NONE
SERVER,229,4,0x01453540,0x001880c0,jag::PacketHandlers::JcoinsUpdate,BINDER,JCOINS_UPDATE,KNOWN
CLIENT,0,0,0x01684540,0x00137610,jag::ConnectionManager::ProcessConnections,BINDER,UNKNOWN_0,NONE
CLIENT,1,9,0x01684530,0x00162b40,jag::game::DoOpLoc5,BINDER,UNKNOWN_1,NONE
CLIENT,2,6,0x01684520,0x001825f0,jag::ClientProt::SendEventMouseClick,BINDER,UNKNOWN_2,NONE
CLIENT,3,0,0x01684510,0x002d7720,jag::opcode::SendAbortPDialog,BINDER,UNKNOWN_3,NONE
CLIENT,4,-1,0x01684500,0x00174b80,FUN_00174b80,BINDER,UNKNOWN_4,NONE
CLIENT,5,-2,0x016844f0,0x003c9290,jag::ClientProt::SendMoveGame,BINDER,UNKNOWN_5,NONE
CLIENT,6,-1,0x016844e0,0x003fa8f0,jag::opcode::SendOpObjCS2_2,BINDER,UNKNOWN_6,NONE
CLIENT,7,1,0x016844d0,0x002d7800,jag::opcode::SendBugReport,BINDER,UNKNOWN_7,NONE
CLIENT,8,22,0x016844c0,0x003f0a90,jag::InterfaceManager::SendIfButtonTargetMenu,BINDER,UNKNOWN_8,NONE
CLIENT,9,17,0x016844b0,0x00162690,jag::game::SendOpLoc,BINDER,UNKNOWN_9,NONE
CLIENT,10,8,0x016844a0,0x0141d4e0,PTR_DAT_0141d4e0->jag::InterfaceManager::IfButtonXInner,CS2_TABLE,UNKNOWN_10,NONE
CLIENT,11,-1,0x01684490,0x003e85c0,jag::opcode::SendOpNpcCS2,BINDER,UNKNOWN_11,NONE
CLIENT,12,4,0x01684480,0x001a0d40,jag::ClientProt::SendMultiDisplayPackets,BINDER,UNKNOWN_12,NONE
CLIENT,13,9,0x01684470,0x0141d550,0x141d550->?,CS2_TABLE,UNKNOWN_13,NONE
CLIENT,14,-1,0x01684460,0x002e71c0,FUN_002e71c0,BINDER,UNKNOWN_14,NONE
CLIENT,15,18,0x01684450,0x00155130,FUN_00155130,BINDER,UNKNOWN_15,NONE
CLIENT,16,7,0x01684440,0x00182420,FUN_00182420,BINDER,UNKNOWN_16,NONE
CLIENT,17,9,0x01684430,0x0141d560,0x141d560->?,CS2_TABLE,UNKNOWN_17,NONE
CLIENT,18,9,0x01684420,0x0141d538,0x141d538->?,CS2_TABLE,UNKNOWN_18,NONE
CLIENT,19,12,0x01684410,0x00161790,FUN_00161790,BINDER,UNKNOWN_19,NONE
CLIENT,20,8,0x01684400,0x0141d4f0,0x141d4f0->?,CS2_TABLE,UNKNOWN_20,NONE
CLIENT,21,2,0x016843f0,0x002d74c0,jag::opcode::SendAffinedTransformSet,BINDER,UNKNOWN_21,NONE
CLIENT,22,-1,0x016843e0,,UNBOUND,UNBOUND,UNKNOWN_22,NONE
CLIENT,23,-1,0x016843d0,0x003e6e80,jag::opcode::SendEncodedString2,BINDER,UNKNOWN_23,NONE
CLIENT,24,8,0x016843c0,0x0141d528,0x141d528->?,CS2_TABLE,UNKNOWN_24,NONE
CLIENT,25,18,0x016843b0,0x00252510,jag::InterfaceManager::SendIfButtonD,BINDER,UNKNOWN_25,NONE
CLIENT,26,3,0x016843a0,0x002ec5d0,FUN_002ec5d0,BINDER,UNKNOWN_26,NONE
CLIENT,27,-1,0x01684390,0x002dad10,jag::opcode::activechatphrase_sendprivate,BINDER,UNKNOWN_27,NONE
CLIENT,28,8,0x01684380,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_28,NONE
CLIENT,29,12,0x01684370,0x00161e70,FUN_00161e70,BINDER,UNKNOWN_29,NONE
CLIENT,30,4,0x01684360,0x00238ee0,FUN_00238ee0,BINDER,UNKNOWN_30,NONE
CLIENT,31,-2,0x01684350,0x002d6b20,jag::opcode::SendResumeCountDialog,BINDER,UNKNOWN_31,NONE
CLIENT,32,-1,0x01684340,0x0031f710,jag::ClientProt::SendIgnorelistAdd,BINDER,UNKNOWN_32,NONE
CLIENT,33,9,0x01684330,0x00162b80,jag::game::DoOpLoc3,BINDER,UNKNOWN_33,NONE
CLIENT,34,8,0x01684320,0x0141d4e8,0x141d4e8->?,CS2_TABLE,UNKNOWN_34,NONE
CLIENT,35,-1,0x01684310,0x00313e00,jag::ClientProt::SendMessagePublicWithEffects,BINDER,UNKNOWN_35,NONE
CLIENT,36,-1,0x01684300,0x003e6e80,jag::opcode::SendEncodedString2,BINDER,UNKNOWN_36,NONE
CLIENT,37,11,0x016842f0,0x00161e70,FUN_00161e70,BINDER,UNKNOWN_37,NONE
CLIENT,38,-1,0x016842e0,0x003c78b0,jag::ClientProt::SendFriendlistAdd,BINDER,UNKNOWN_38,NONE
CLIENT,39,3,0x016842d0,0x00162630,jag::game::DoOpNpc3,BINDER,UNKNOWN_39,NONE
CLIENT,40,7,0x016842c0,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_40,NONE
CLIENT,41,9,0x016842b0,0x00162bc0,jag::game::DoOpLoc1,BINDER,UNKNOWN_41,NONE
CLIENT,42,7,0x016842a0,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_42,NONE
CLIENT,43,8,0x01684290,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_43,NONE
CLIENT,44,-1,0x01684280,0x003e6bc0,jag::opcode::SendEncodedString,BINDER,UNKNOWN_44,NONE
CLIENT,45,8,0x01684270,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_45,NONE
CLIENT,46,7,0x01684260,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_46,NONE
CLIENT,47,13,0x01684250,0x00161790,FUN_00161790,BINDER,UNKNOWN_47,NONE
CLIENT,48,6,0x01684240,0x001a0b70,jag::ClientProt::SendDisplayInfo,BINDER,UNKNOWN_48,NONE
CLIENT,49,17,0x01684230,0x001370a0,FUN_001370a0,BINDER,UNKNOWN_49,NONE
CLIENT,50,-1,0x01684220,0x002db200,jag::opcode::activechatphrase_send,BINDER,UNKNOWN_50,NONE
CLIENT,51,-2,0x01684210,0x002de950,jag::opcode::SendVerifiedStringSend,BINDER,UNKNOWN_51,NONE
CLIENT,52,9,0x01684200,0x0141d568,0x141d568->?,CS2_TABLE,UNKNOWN_52,NONE
CLIENT,53,3,0x016841f0,0x00162610,jag::game::DoOpNpc4,BINDER,UNKNOWN_53,NONE
CLIENT,54,3,0x016841e0,0x002ec5d0,FUN_002ec5d0,BINDER,UNKNOWN_54,NONE
CLIENT,55,9,0x016841d0,0x0141d530,0x141d530->?,CS2_TABLE,UNKNOWN_55,NONE
CLIENT,56,11,0x016841c0,0x001625a0,FUN_001625a0,BINDER,UNKNOWN_56,NONE
CLIENT,57,12,0x016841b0,0x001625a0,FUN_001625a0,BINDER,UNKNOWN_57,NONE
CLIENT,58,4,0x016841a0,,UNBOUND,UNBOUND,UNKNOWN_58,NONE
CLIENT,59,3,0x01684190,0x002ec5d0,FUN_002ec5d0,BINDER,UNKNOWN_59,NONE
CLIENT,60,3,0x01684180,0x00162670,jag::game::DoOpNpc1,BINDER,UNKNOWN_60,NONE
CLIENT,61,4,0x01684170,,UNBOUND,UNBOUND,UNKNOWN_61,NONE
CLIENT,62,-1,0x01684160,0x003c1230,FUN_003c1230,BINDER,UNKNOWN_62,NONE
CLIENT,63,-1,0x01684150,0x003c1680,jag::ClientProt::SendFriendlistDel,BINDER,UNKNOWN_63,NONE
CLIENT,64,8,0x01684140,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_64,NONE
CLIENT,65,3,0x01684130,0x001625d0,jag::game::DoOpNpc6,BINDER,UNKNOWN_65,NONE
CLIENT,66,18,0x01684120,0x00161b30,FUN_00161b30,BINDER,UNKNOWN_66,NONE
CLIENT,67,0,0x01684110,0x002480d0,jag::ClientProt::SendMapBuildComplete,BINDER,UNKNOWN_67,NONE
CLIENT,68,8,0x01684100,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_68,NONE
CLIENT,69,16,0x016840f0,0x00155130,FUN_00155130,BINDER,UNKNOWN_69,NONE
CLIENT,70,9,0x016840e0,0x00162ba0,jag::game::DoOpLoc2,BINDER,UNKNOWN_70,NONE
CLIENT,71,-2,0x016840d0,0x002db6b0,jag::opcode::ChatSendPrivate,BINDER,UNKNOWN_71,NONE
CLIENT,72,0,0x016840c0,0x002d6dd0,jag::opcode::SendQueuedPacket,BINDER,UNKNOWN_72,NONE
CLIENT,73,15,0x016840b0,0x001370a0,FUN_001370a0,BINDER,UNKNOWN_73,NONE
CLIENT,74,0,0x016840a0,0x002d7900,jag::opcode::SendCloseModal,BINDER,UNKNOWN_74,NONE
CLIENT,75,3,0x01684090,0x001625f0,jag::game::DoOpNpc5,BINDER,UNKNOWN_75,NONE
CLIENT,76,8,0x01684080,0x0141d510,0x141d510->?,CS2_TABLE,UNKNOWN_76,NONE
CLIENT,77,-2,0x01684070,0x001a0d40,jag::ClientProt::SendMultiDisplayPackets,BINDER,UNKNOWN_77,NONE
CLIENT,78,3,0x01684060,0x00162650,jag::game::DoOpNpc2,BINDER,UNKNOWN_78,NONE
CLIENT,79,3,0x01684050,0x002ec5d0,FUN_002ec5d0,BINDER,UNKNOWN_79,NONE
CLIENT,80,3,0x01684040,0x002ec5d0,FUN_002ec5d0,BINDER,UNKNOWN_80,NONE
CLIENT,81,8,0x01684030,0x0141d4f8,0x141d4f8->?,CS2_TABLE,UNKNOWN_81,NONE
CLIENT,82,-2,0x01684020,0x003155c0,jag::ClientProt::SendMessagePrivate,BINDER,UNKNOWN_82,NONE
CLIENT,83,15,0x01684010,,UNBOUND,UNBOUND,UNKNOWN_83,NONE
CLIENT,84,8,0x01684000,0x0141d508,0x141d508->?,CS2_TABLE,UNKNOWN_84,NONE
CLIENT,85,-1,0x01683ff0,0x002d7d80,FUN_002d7d80,BINDER,UNKNOWN_85,NONE
CLIENT,86,-1,0x01683fe0,0x002d6c90,jag::opcode::SendResumeNameDialog,BINDER,UNKNOWN_86,NONE
CLIENT,87,8,0x01683fd0,0x0141d520,0x141d520->?,CS2_TABLE,UNKNOWN_87,NONE
CLIENT,88,9,0x01683fc0,0x00162b20,jag::game::DoOpLoc6,BINDER,UNKNOWN_88,NONE
CLIENT,89,4,0x01683fb0,0x0022a3b0,jag::ClientProt::SendSceneGraphReport,BINDER,UNKNOWN_89,NONE
CLIENT,90,9,0x01683fa0,0x0141d558,0x141d558->?,CS2_TABLE,UNKNOWN_90,NONE
CLIENT,91,9,0x01683f90,0x00162b60,jag::game::DoOpLoc4,BINDER,UNKNOWN_91,NONE
